"","id","host_id","host_location","host_response_time","host_response_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","daily_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","TV","WiFi","Air_Condition","Wheelchair_accessible","Kitchen","Breakfast","Elevator","Heating","Washer","Iron","Host_greets_you","Paid_parking_on_premises","Luggage_dropoff_allowed","Long_term_stays_allowed","Doorman","Pets_allowed","Smoking_allowed","Suitable_for_events","24_hour_check_in"
"2397","24461459",184757794,"1","1",57,"0",1,"1","0","2",20125,45.50308,9.21001,"Entire home/apt",2,3,1,2,"1",40,1,20,1,0,1,0,0,0,0,9,91,10,9,10,10,9,9,"1","1","0","0","0","1","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
"2398","24484283",7844269,"1","1",52,"0",12,"1","1","2",20131,45.49216,9.22651,"Entire home/apt",2,3,0,1,"1",48,13,30,1,5,1,22,46,76,79,15,80,9,9,8,8,7,8,"1","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2399","24485682",22318458,"1","1",57,"0",48,"1","0","2",20127,45.49083,9.21948,"Entire home/apt",4,3,1,2,"1",50,1,20,2,5,1,16,43,68,158,77,79,9,8,8,9,9,8,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2400","24490565",121734482,"1","1",57,"0",1,"1","0","2",20126,45.52304,9.22449,"Entire home/apt",3,3,1,2,"1",27,1,20,2,5,2,0,0,0,0,29,89,10,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","0"
"2401","24503635",57983465,"1","0",35,"0",1,"1","0","2",20127,45.49092,9.2219,"Entire home/apt",4,3,2,4,"1",100,1,20,3,25,1,28,58,88,363,3,87,10,9,10,10,9,9,"0","1","0","0","1","1","1","0","1","1","0","1","1","1","1","0","0","0","0","0","1","0","0"
"2402","24513465",169456743,"1","1",29,"0",11,"1","0","2",20128,45.51132,9.24773,"Entire home/apt",4,3,2,3,"1",90,1,85,2,15,2,14,41,71,337,11,89,9,9,9,9,8,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","1","0","0","0"
"2403","24528648",45004417,"1","1",57,"1",1,"1","0","2",20127,45.49883,9.22361,"Entire home/apt",4,3,1,2,"1",40,1,30,1,25,2,11,41,71,71,10,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0"
"2404","24555714",88320712,"1","1",57,"1",1,"1","1","2",20132,45.49925,9.23319,"Entire home/apt",3,3,1,2,"1",45,1,30,2,10,1,11,12,12,12,92,98,10,10,10,10,9,10,"1","1","0","0","1","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","0","0"
"2405","24560658",11457422,"1","1",55,"0",31,"1","0","2",20131,45.49051,9.22259,"Entire home/apt",2,3,1,1,"1",59,13,38,2,0,1,22,49,68,343,1,80,8,10,6,8,10,8,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0"
"2406","24620255",10091281,"1","1",57,"1",2,"1","1","2",20127,45.48919,9.21817,"Entire home/apt",4,3,2,2,"1",80,13,51,2,10,2,0,0,0,26,16,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"2407","24663268",186399893,"1","1",57,"0",1,"1","0","2",20125,45.49057,9.20599,"Entire home/apt",4,3,1,2,"1",150,13,3,1,15,1,0,0,21,21,9,84,9,9,9,9,9,8,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0"
"2408","24732910",106056846,"1","1",57,"0",29,"1","1","2",20127,45.49066,9.20989,"Entire home/apt",4,3,1,2,"1",75,13,63,2,30,2,26,43,71,239,3,93,9,10,10,9,10,9,"1","0","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0"
"2409","24802922",184045972,"1","1",45,"0",1,"1","0","2",20159,45.49732,9.19003,"Entire home/apt",4,3,2,4,"1",60,1,38,1,0,1,30,60,90,365,18,92,10,10,10,10,9,9,"0","1","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0"
"2410","24823562",182914854,"1","1",57,"0",15,"1","0","2",20127,45.49145,9.21542,"Entire home/apt",3,3,1,2,"1",50,13,69,2,5,1,18,39,39,39,2,60,8,5,10,10,10,5,"1","1","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"2411","24840300",16613339,"1","1",57,"1",2,"1","0","2",20127,45.4876,9.2174,"Entire home/apt",4,3,1,1,"1",65,1,30,3,5,1,18,43,69,69,69,97,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2412","24868530",1875329,"1","1",57,"0",1,"1","0","2",20128,45.50644,9.23222,"Entire home/apt",3,3,1,2,"1",120,105,30,2,10,1,30,60,90,270,4,100,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0"
"2413","24983712",182914854,"1","1",57,"0",15,"1","0","2",20125,45.49273,9.20503,"Entire home/apt",4,3,1,2,"1",70,13,80,1,5,1,28,58,88,178,2,80,10,7,10,10,7,8,"1","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0"
"2414","25173905",1380892,"1","1",57,"0",64,"1","0","2",20127,45.4898,9.21063,"Entire home/apt",4,3,1,1,"1",60,13,45,2,10,1,10,20,47,290,99,89,9,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0"
"2415","25196689",5053160,"1","1",57,"1",49,"1","1","2",20125,45.49025,9.20497,"Entire home/apt",4,3,1,1,"1",89,1,64,2,20,1,9,26,56,294,3,93,9,10,10,10,9,9,"1","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0"
"2416","25245028",24518104,"1","1",37,"1",3,"1","0","2",20127,45.49074,9.21753,"Entire home/apt",5,3,2,2,"1",100,66,1,1,12,4,0,0,0,0,1,100,10,10,10,10,10,10,"0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2417","25252567",90392074,"1","1",33,"0",2,"1","0","2",20126,45.5095,9.22377,"Entire home/apt",5,3,2,4,"1",54,1,57,1,0,3,10,35,64,339,13,80,9,8,10,9,9,8,"0","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2418","25421772",191908257,"1","1",57,"0",1,"1","0","2",20128,45.50718,9.23895,"Entire home/apt",2,3,1,1,"1",50,13,45,1,10,2,25,55,85,175,9,91,10,9,10,10,8,9,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2419","25425928",43857111,"1","1",57,"1",1,"1","0","2",20128,45.51386,9.24297,"Entire home/apt",2,3,1,1,"1",60,13,30,1,0,1,29,59,89,364,15,99,10,10,10,10,9,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","1","0","0"
"2420","25494428",39237204,"1","1",57,"0",8,"1","0","2",20124,45.47984,9.20194,"Entire home/apt",2,3,1,1,"1",120,132,57,1,0,2,15,37,57,326,24,95,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
"2421","25538492",51528612,"1","1",57,"1",8,"1","0","2",20125,45.48988,9.20435,"Entire home/apt",4,3,1,2,"1",44,1,57,2,25,1,7,25,46,219,38,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","1","0","1","0","0","0"
"2422","25775548",4015119,"1","1",56,"0",19,"1","1","2",20124,45.48061,9.20171,"Entire home/apt",7,5,2,6,"1",119,1,85,4,15,3,8,27,42,312,61,93,9,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","0","0","1","0","0","0"
"2423","25883383",22318458,"1","1",57,"0",48,"1","0","2",20124,45.48109,9.19844,"Entire home/apt",4,3,1,3,"1",90,1,30,2,5,1,18,45,75,165,88,89,10,9,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2424","25885533",22318458,"1","1",57,"0",48,"1","0","2",20124,45.48017,9.19957,"Entire home/apt",4,3,1,2,"1",85,1,20,2,5,1,25,51,81,171,82,91,10,10,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","1","0","0","0","0","0"
"2425","25886908",22318458,"1","1",57,"0",48,"1","0","2",20124,45.48169,9.20118,"Entire home/apt",4,3,1,2,"1",60,1,20,2,5,1,9,20,34,124,96,88,9,9,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2426","25887458",22318458,"1","1",57,"0",48,"1","0","2",20124,45.47908,9.2002,"Entire home/apt",4,3,1,2,"1",70,1,20,2,5,1,13,30,49,137,88,89,9,9,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2427","25887949",22318458,"1","1",57,"0",48,"1","0","2",20124,45.48145,9.19948,"Entire home/apt",4,3,1,2,"1",80,1,20,2,5,1,28,56,86,176,51,89,9,9,8,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2428","25892392",2263721,"1","1",57,"1",2,"1","0","2",20127,45.50058,9.2232,"Entire home/apt",4,3,1,2,"1",52,1,38,2,10,5,16,43,71,256,3,100,9,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"2429","25931342",194909833,"1","1",57,"0",1,"1","0","2",20124,45.48154,9.19901,"Entire home/apt",2,3,1,1,"1",62,1,57,1,0,1,0,0,0,0,49,89,10,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","0","0","0","0","0","0","0"
"2430","25932833",128661874,"1","1",56,"0",201,"1","0","2",20124,45.47991,9.20262,"Entire home/apt",4,5,2,5,"1",153,1,80,4,0,1,30,60,90,365,2,100,10,10,10,10,10,10,"1","0","0","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2431","25944527",5639915,"1","1",57,"0",1,"1","0","2",20125,45.49613,9.2083,"Entire home/apt",4,5,1,2,"1",100,1,1,2,30,1,12,12,12,12,51,96,10,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","1","1","0","0","0"
"2432","25966250",194754599,"1","0",47,"0",2,"1","0","2",20124,45.48043,9.20362,"Entire home/apt",2,3,1,1,"1",60,1,1,1,0,4,11,32,42,132,10,84,9,7,10,10,10,8,"0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2433","25978096",101329630,"1","1",57,"0",3,"1","0","2",20125,45.49633,9.20536,"Entire home/apt",5,3,2,5,"1",85,1,63,2,10,2,2,2,2,2,29,93,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","0","0","0","0"
"2434","26151132",196568324,"1","1",57,"1",1,"1","1","2",20131,45.48697,9.21728,"Entire home/apt",2,3,0,1,"1",50,47,38,1,0,1,6,8,24,96,46,95,9,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","1","1","0","0","0"
"2435","26173157",37389765,"1","1",57,"1",3,"1","0","2",20127,45.50084,9.22151,"Entire home/apt",2,3,1,1,"1",45,13,69,1,0,28,8,32,32,32,5,100,10,10,10,10,9,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
"2436","26178226",173504574,"1","1",55,"0",10,"1","0","2",20131,45.4931,9.22669,"Entire home/apt",6,3,1,1,"1",45,1,71,2,15,1,26,51,76,351,50,88,9,9,9,9,7,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2437","26182411",196790278,"1","1",57,"0",1,"1","0","2",20127,45.49216,9.22016,"Entire home/apt",4,3,1,1,"1",40,1,51,2,15,2,0,0,0,15,31,83,9,9,9,9,8,8,"1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"2438","26217797",16366171,"1","1",55,"0",265,"1","0","2",20124,45.49428,9.1963,"Entire home/apt",2,3,0,1,"1",40,1,51,1,0,1,6,19,49,282,33,90,9,9,9,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"2439","26253281",22318458,"1","1",57,"0",48,"1","0","2",20127,45.49924,9.22157,"Entire home/apt",5,3,1,3,"1",48,1,20,2,5,1,4,19,39,129,89,90,9,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0"
"2440","26485759",9480815,"1","0",27,"0",1,"1","1","2",20126,45.48877,9.21869,"Entire home/apt",2,3,1,1,"1",43,1,10,1,0,6,0,0,0,9,7,100,10,10,10,10,10,10,"0","1","0","0","0","1","1","0","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0"
"2441","26488735",199211321,"1","1",57,"1",1,"1","0","2",20127,45.50273,9.22501,"Entire home/apt",4,3,1,2,"1",55,1,34,1,20,1,5,11,28,289,12,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","0","0","0","0","0"
"2442","26498319",127577281,"1","1",57,"1",3,"1","0","2",20124,45.47921,9.20285,"Entire home/apt",4,3,2,2,"1",97,1,57,4,10,3,8,22,41,128,27,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0"
"2443","26561241",55646049,"1","1",48,"0",33,"1","0","2",20132,45.49691,9.23356,"Entire home/apt",2,3,0,1,"1",33,31,69,2,15,2,17,22,22,22,14,89,9,9,10,9,9,9,"1","0","0","0","1","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2444","26561602",55646049,"1","1",48,"0",33,"1","0","2",20132,45.49651,9.2324,"Entire home/apt",3,3,0,1,"1",33,31,69,2,15,2,7,32,45,45,30,85,9,9,9,9,9,9,"1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2445","26591071",47967814,"1","1",49,"1",2,"1","0","2",20127,45.49653,9.22161,"Entire home/apt",5,4,2,3,"1",70,1,45,4,20,2,10,23,42,239,49,98,10,9,10,10,9,10,"0","1","0","0","0","1","1","0","1","1","0","1","1","1","1","1","0","1","0","0","0","0","0"
"2446","26630927",55646049,"1","1",48,"0",33,"1","0","2",20127,45.50211,9.23399,"Entire home/apt",2,3,0,1,"1",34,31,69,1,0,2,0,0,0,0,18,81,9,8,8,9,9,9,"1","0","0","0","0","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2447","26659585",9025189,"1","1",52,"0",53,"1","1","2",20127,45.50053,9.22435,"Entire home/apt",4,3,1,1,"1",50,1,57,2,20,1,17,44,74,349,21,89,9,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","1","0","0","0","0","0"
"2448","26696061",10408605,"1","1",48,"1",1,"1","0","2",20124,45.48809,9.19982,"Entire home/apt",4,3,1,2,"1",65,1,57,2,40,1,11,36,66,270,18,100,10,10,10,10,10,10,"1","0","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0"
"2449","26700246",87754337,"1","1",57,"0",1,"1","0","2",20127,45.50711,9.22463,"Entire home/apt",2,3,1,2,"1",50,1,30,1,0,2,1,1,1,162,8,100,10,9,10,10,10,10,"1","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0"
"2450","26702899",200775232,"1","1",57,"1",1,"1","0","2",20128,45.50588,9.23232,"Entire home/apt",2,3,1,1,"1",40,1,30,1,5,15,9,36,60,150,31,99,10,10,10,10,9,10,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"2451","26738749",201054671,"1","1",57,"1",1,"1","0","2",20125,45.49213,9.20864,"Entire home/apt",2,3,1,1,"1",59,1,38,1,0,1,2,5,8,46,114,96,10,10,10,10,9,9,"0","1","0","0","0","1","1","0","0","1","1","1","0","1","1","1","0","1","0","0","0","0","0"
"2452","26746015",60740478,"1","0",57,"0",4,"1","0","2",20125,45.49852,9.22064,"Entire home/apt",4,3,1,2,"1",50,1,30,2,5,2,0,0,0,0,3,93,10,9,9,9,10,9,"0","1","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2453","26748088",60740478,"1","0",57,"0",4,"1","0","2",20125,45.49735,9.21908,"Entire home/apt",4,3,1,2,"1",49,1,63,2,10,2,28,58,88,363,3,93,10,9,10,10,9,10,"0","1","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"2454","26769451",55646049,"1","1",48,"0",33,"1","0","2",20127,45.50031,9.23397,"Entire home/apt",2,3,0,1,"1",31,31,69,1,0,2,22,22,22,22,11,78,8,9,10,9,9,8,"1","0","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2455","26822102",97480903,"1","1",57,"1",2,"1","0","2",20127,45.49143,9.2217,"Entire home/apt",4,3,1,1,"1",23,1,37,2,10,2,4,4,4,4,15,92,10,9,10,10,9,9,"0","1","0","0","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0"
"2456","26844515",154865107,"1","1",54,"0",23,"1","0","2",20127,45.49938,9.23363,"Entire home/apt",2,3,0,1,"1",35,31,69,1,0,2,14,14,14,14,22,83,9,10,9,9,8,8,"1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","0"
"2457","26859119",16077336,"1","1",57,"1",1,"1","0","2",20124,45.47897,9.20311,"Entire home/apt",4,3,1,1,"1",80,48,30,2,15,2,0,4,12,15,47,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2458","26872946",14743308,"1","1",57,"0",41,"1","0","2",20125,45.50593,9.20728,"Entire home/apt",5,3,2,3,"1",59,1,63,1,10,1,11,29,42,278,48,98,10,10,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2459","26917243",61034420,"1","1",57,"1",1,"1","1","2",20124,45.49429,9.19545,"Entire home/apt",2,3,0,1,"1",40,1,20,1,10,3,29,59,89,89,9,96,10,10,10,10,9,9,"1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2460","26918568",28098247,"1","1",57,"1",1,"1","1","2",20125,45.49085,9.2068,"Entire home/apt",4,5,2,2,"1",75,1,51,2,40,2,0,9,25,205,18,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0"
"2461","26932169",157619342,"1","1",57,"0",4,"1","0","2",20125,45.50313,9.22033,"Entire home/apt",3,3,1,3,"1",60,1,1,1,0,1,22,47,62,332,2,90,9,9,10,9,10,9,"1","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2462","26936979",165351128,"1","1",57,"0",24,"1","0","2",20124,45.49507,9.19491,"Entire home/apt",7,8,4,4,"1",235,56,21,5,35,2,11,38,59,59,4,80,9,10,10,9,9,8,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2463","26988375",27211742,"1","1",57,"1",1,"1","1","2",20125,45.49432,9.21907,"Entire home/apt",2,3,0,1,"1",50,1,3,2,0,2,1,10,35,35,43,96,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0"
"2464","27052578",154569152,"1","1",24,"0",3,"1","0","2",20129,45.49159,9.21664,"Entire home/apt",2,3,0,1,"1",69,13,38,1,0,1,21,51,81,207,13,82,9,9,7,9,8,8,"1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2465","27069748",172977487,"1","1",47,"0",10,"1","0","2",20132,45.50621,9.24624,"Entire home/apt",4,3,1,1,"1",57,1,80,2,15,2,0,0,0,0,6,83,8,9,6,7,8,8,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2466","27070377",203699478,"1","1",57,"0",1,"1","0","2",20128,45.51797,9.24089,"Entire home/apt",2,3,1,1,"1",30,105,100,1,0,7,26,47,56,331,1,100,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2467","27077413",203458930,"1","0",57,"0",7,"1","0","2",20124,45.48487,9.20867,"Entire home/apt",3,3,1,2,"1",140,1,1,1,0,2,3,22,41,316,1,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","1","1","0","0","0","0","0"
"2468","27129407",5736240,"1","0",24,"0",1,"1","1","2",20125,45.49489,9.19722,"Entire home/apt",4,3,1,2,"1",75,1,1,2,15,3,22,50,80,355,6,87,9,7,10,10,10,10,"0","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","0","0","1","1","1","0"
"2469","27148925",204405199,"1","1",57,"1",3,"1","0","2",20125,45.48889,9.20535,"Entire home/apt",4,3,0,3,"1",67,1,30,2,20,1,21,50,72,161,106,97,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0"
"2470","27154171",1380892,"1","1",57,"0",64,"1","0","2",20125,45.48981,9.20485,"Entire home/apt",3,3,1,1,"1",90,1,20,2,10,1,2,11,23,268,115,96,10,10,9,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"2471","27156090",1380892,"1","1",57,"0",64,"1","0","2",20125,45.49042,9.20512,"Entire home/apt",3,3,1,1,"1",90,1,20,2,5,1,3,6,21,262,132,97,10,10,9,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"2472","27166131",173504574,"1","1",55,"0",10,"1","0","2",20127,45.49049,9.21879,"Entire home/apt",4,3,1,2,"1",45,1,71,2,15,1,23,44,73,348,37,90,9,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
"2473","27182065",204676985,"1","1",57,"0",1,"1","0","2",20125,45.49062,9.20667,"Entire home/apt",2,3,0,1,"1",59,1,60,1,0,1,29,59,89,269,12,80,9,9,9,9,8,8,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","0","0","0","0","0","0","0"
"2474","27182240",204669866,"1","1",57,"0",1,"1","0","2",20125,45.48955,9.20333,"Entire home/apt",4,3,2,2,"1",69,66,43,4,10,1,11,20,50,197,23,85,9,8,10,9,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2475","27212449",5056483,"1","1",54,"0",847,"1","1","2",20127,45.48751,9.20823,"Entire home/apt",3,3,1,1,"1",132,66,30,1,0,3,29,48,71,298,2,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2476","27214629",203458930,"1","0",57,"0",7,"1","0","2",20124,45.48468,9.20866,"Entire home/apt",4,3,1,3,"1",145,1,1,1,0,2,13,26,26,279,3,93,10,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0"
"2477","27222827",203458930,"1","0",57,"0",7,"1","0","2",20124,45.48512,9.20869,"Entire home/apt",6,3,2,5,"1",350,1,1,1,0,2,0,0,0,223,1,80,6,8,8,8,8,6,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0"
"2478","27244104",205194769,"1","1",57,"0",1,"1","0","2",20125,45.49534,9.21437,"Entire home/apt",4,3,1,2,"1",63,1,45,2,0,1,0,0,0,0,23,95,10,9,9,9,9,9,"1","1","0","0","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2479","27347339",154865107,"1","1",54,"0",23,"1","0","2",20127,45.49762,9.23363,"Entire home/apt",2,3,0,1,"1",34,31,69,1,0,2,11,13,13,13,24,87,9,9,9,9,8,9,"1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0"
"2480","27347799",154865107,"1","1",54,"0",23,"1","0","2",20127,45.49774,9.23384,"Entire home/apt",2,3,0,1,"1",34,1,69,1,0,2,19,19,19,19,28,84,9,9,9,9,8,9,"1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"2481","27387995",173504574,"1","1",55,"0",10,"1","0","2",20127,45.48838,9.21887,"Entire home/apt",2,3,1,1,"1",44,1,59,2,0,1,24,49,79,354,46,87,9,9,9,10,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"2482","27409711",13439208,"1","1",57,"0",2,"1","0","2",20124,45.48153,9.20217,"Entire home/apt",4,3,1,2,"1",75,132,57,2,15,1,0,0,15,290,17,90,9,9,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","0","0","0","0"
"2483","27458201",206914292,"1","1",57,"1",2,"1","0","2",20127,45.48811,9.21262,"Entire home/apt",2,3,1,1,"1",100,1,45,1,0,1,13,25,46,210,19,95,10,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"2484","27484495",206914292,"1","1",57,"1",2,"1","0","2",20127,45.48894,9.21111,"Entire home/apt",3,3,1,1,"1",100,1,45,2,20,1,6,16,30,301,13,95,10,9,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"2485","27521618",207560790,"1","1",37,"0",2,"1","0","2",20125,45.49807,9.20907,"Entire home/apt",4,3,1,1,"1",59,1,20,2,10,1,11,31,60,60,24,93,9,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","1","0","0"
